policy_id,date,policy_type,region,channel,premium_amount,claim_amount,csat_score,nps_score,fcr_flag,ticket_resolution_hrs,loss_ratio
28143,2023-04-23,Auto,East,Direct,14137.89,1052.62,3.8,-48,0,6.4,0.074
28144,2023-12-01,Life,North,Direct,13168.87,426.72,4.1,43,1,10.8,0.032
28145,2023-12-23,Life,South,Partner,2760.67,242.18,4.1,-40,0,26.7,0.088
28146,2023-08-07,Auto,South,Direct,2705.17,121.47,4.4,17,1,77.1,0.045
28147,2023-06-21,Auto,North,Agent,8037.41,1598.12,5.0,-54,1,7.2,0.199
28148,2023-04-24,Home,West,Direct,13837.52,506.76,3.9,94,1,28.1,0.037
28149,2023-09-29,Travel,East,Direct,19992.31,5935.84,3.2,-96,1,81.9,0.297
28150,2023-04-17,Auto,North,Direct,5777.42,438.82,3.6,5,0,7.9,0.076
28151,2023-03-30,Life,East,Agent,14472.49,2746.23,4.1,40,0,71.4,0.19
28152,2023-03-21,Auto,South,Direct,10755.79,3634.58,4.6,86,1,1.5,0.338
28153,2023-04-26,Auto,West,Direct,17424.94,1838.79,3.9,-57,1,60.9,0.106
28154,2023-08-06,Life,South,Direct,3148.85,602.82,4.8,50,1,12.2,0.191
28155,2023-05-17,Travel,East,Direct,11048.19,3681.89,4.7,-52,0,6.4,0.333
28156,2023-02-05,Home,East,Partner,6684.15,2042.08,3.8,88,1,33.9,0.306
28157,2023-11-27,Health,North,Partner,7379.1,2237.32,4.8,39,1,5.1,0.303
28158,2023-02-28,Auto,West,Direct,11991.82,3182.36,4.2,88,1,24.9,0.265
28159,2023-09-28,Health,East,Partner,8493.94,2853.9,3.6,80,1,22.5,0.336
28160,2023-07-26,Life,North,Direct,26078.45,4052.45,3.9,-61,0,4.9,0.155
28161,2023-10-31,Health,North,Direct,8863.49,2345.48,2.9,61,0,68.2,0.265
28162,2023-12-15,Auto,West,Direct,9577.49,1281.89,3.9,13,0,4.9,0.134
28163,2023-10-23,Auto,North,Agent,9380.95,3639.06,4.4,-77,1,66.7,0.388
28164,2023-10-16,Auto,South,Partner,9414.48,807.38,3.9,-46,0,2.6,0.086
28165,2023-03-23,Auto,East,Partner,13125.55,785.88,4.0,76,1,37.6,0.06
28166,2023-02-10,Health,North,Partner,14831.92,1404.13,4.2,61,0,52.8,0.095
28167,2023-11-10,Auto,South,Agent,4291.83,907.38,3.4,-12,1,3.4,0.211
28168,2023-06-21,Health,North,Direct,2351.65,228.77,3.1,55,0,16.7,0.097
28169,2023-12-03,Life,South,Direct,17592.45,2542.97,2.9,66,1,12.8,0.145
28170,2023-06-01,Auto,West,Partner,21715.74,3090.76,3.7,4,1,1.5,0.142
28171,2023-05-18,Travel,East,Agent,20982.18,3307.29,3.7,-76,1,30.2,0.158
28172,2023-08-11,Home,West,Direct,19421.98,7061.63,4.2,-25,0,33.2,0.364
28173,2023-12-14,Auto,East,Direct,10493.74,1245.87,4.8,7,0,20.6,0.119
28174,2023-04-17,Travel,East,Agent,12326.36,2971.79,3.7,1,1,5.7,0.241
28175,2023-05-02,Life,East,Direct,4896.55,1365.49,3.3,89,0,61.6,0.279
28176,2023-07-29,Home,North,Direct,10495.99,4182.86,3.2,79,1,34.5,0.399
28177,2023-01-14,Health,South,Partner,9020.5,1409.7,2.9,45,1,18.5,0.156
28178,2023-07-26,Home,West,Partner,13236.88,1796.05,4.6,-60,1,9.1,0.136
28179,2023-01-20,Health,North,Direct,15578.86,2768.1,4.4,74,1,39.5,0.178
28180,2023-02-01,Travel,East,Partner,9441.98,1739.0,4.0,80,1,18.4,0.184
28181,2023-02-14,Life,West,Agent,23381.4,4709.2,4.5,48,1,8.1,0.201
28182,2023-07-11,Health,East,Direct,10754.88,2691.07,3.9,-41,1,6.2,0.25
28183,2023-06-18,Life,East,Agent,5353.1,1342.15,5.0,32,1,14.4,0.251
28184,2023-11-03,Auto,South,Agent,10408.8,1643.8,3.9,44,1,58.1,0.158
28185,2023-05-15,Travel,North,Direct,16924.12,159.83,3.9,85,1,27.6,0.009
28186,2023-06-29,Health,West,Direct,8659.77,2952.75,4.2,-74,1,29.8,0.341
28187,2023-01-14,Health,West,Agent,11915.49,2207.62,3.0,-87,1,0.3,0.185
28188,2023-10-22,Health,West,Agent,16125.42,2745.86,4.3,61,1,27.3,0.17
28189,2023-09-05,Health,West,Direct,13823.32,2690.43,2.0,-80,1,14.7,0.195
28190,2023-05-16,Life,East,Direct,21181.22,2572.61,4.0,-72,1,9.8,0.121
28191,2023-06-21,Auto,West,Partner,24692.87,3414.75,4.5,-18,1,38.6,0.138
28192,2023-11-04,Health,West,Agent,15620.78,2405.47,4.8,-6,1,24.7,0.154
28193,2023-12-31,Auto,West,Direct,6077.5,1001.11,4.2,66,0,44.3,0.165
28194,2023-02-04,Auto,East,Agent,19620.85,1773.9,3.3,-77,0,10.1,0.09
28195,2023-10-26,Auto,North,Direct,17154.62,909.34,3.6,-36,1,2.5,0.053
28196,2023-09-04,Auto,West,Direct,11182.24,2820.76,3.7,11,1,3.5,0.252
28197,2023-12-13,Life,North,Partner,26417.01,4334.54,4.3,-63,0,2.8,0.164
28198,2023-12-31,Life,West,Direct,5938.87,457.74,4.2,74,1,81.5,0.077
28199,2023-10-12,Life,North,Agent,5284.52,1032.41,4.5,96,0,0.3,0.195
28200,2023-02-03,Auto,North,Direct,6055.3,644.1,4.1,1,1,11.2,0.106
28201,2023-12-16,Home,North,Direct,11158.09,497.08,4.3,9,1,89.4,0.045
28202,2023-07-29,Health,South,Direct,5123.65,782.7,3.4,36,1,14.2,0.153
28203,2023-11-15,Health,North,Partner,8296.67,1335.33,3.2,-22,1,16.5,0.161
28204,2023-03-24,Auto,South,Partner,8791.12,1636.51,4.1,3,1,66.9,0.186
28205,2023-06-11,Health,South,Agent,17960.23,619.3,3.2,97,1,0.6,0.034
28206,2023-05-02,Travel,North,Direct,20846.25,8192.88,3.4,-15,0,13.5,0.393
28207,2023-08-11,Health,West,Direct,7514.91,2096.77,3.6,-22,1,13.1,0.279
28208,2023-11-05,Life,South,Partner,10972.49,1883.66,5.0,24,0,1.0,0.172
28209,2023-12-09,Health,North,Partner,6459.68,1542.23,4.6,-86,1,2.4,0.239
28210,2023-01-03,Home,South,Direct,17762.29,3019.15,4.5,-35,0,2.8,0.17
28211,2023-08-24,Health,North,Direct,10427.62,1490.07,5.0,-80,1,27.8,0.143
28212,2023-02-01,Health,North,Direct,11218.98,3446.13,4.1,17,1,5.1,0.307
28213,2023-08-18,Health,South,Agent,28483.66,5702.38,4.0,-50,0,110.5,0.2
28214,2023-07-08,Health,North,Direct,7057.05,893.97,3.6,-12,0,85.9,0.127
28215,2023-11-09,Life,East,Agent,14274.96,3286.58,4.2,99,1,52.9,0.23
28216,2023-10-25,Health,South,Direct,5886.83,905.93,3.1,-53,0,4.2,0.154
28217,2023-10-22,Health,West,Direct,28233.15,2577.39,3.7,53,1,21.8,0.091
28218,2023-04-17,Auto,East,Partner,13379.26,6285.35,3.7,-38,1,65.6,0.47
28219,2023-03-25,Life,South,Partner,10172.41,2284.61,4.0,-46,1,28.2,0.225
28220,2023-06-02,Life,West,Partner,9376.59,1850.56,3.2,87,1,66.6,0.197
28221,2023-03-29,Life,East,Agent,11568.6,4516.55,3.7,-83,0,32.7,0.39
28222,2023-04-18,Life,North,Partner,9640.76,2516.02,4.0,61,0,0.5,0.261
28223,2023-10-11,Auto,West,Direct,13206.31,1104.85,3.8,56,1,14.1,0.084
28224,2023-01-23,Auto,East,Direct,5916.2,570.16,4.8,43,1,23.3,0.096
28225,2023-12-26,Life,East,Direct,12892.85,2664.16,4.6,-63,1,39.2,0.207
28226,2023-01-13,Health,North,Direct,10077.54,3674.75,4.1,-19,1,25.4,0.365
28227,2023-01-21,Auto,East,Partner,5911.18,1236.03,4.2,98,1,40.7,0.209
28228,2023-07-26,Auto,West,Direct,16078.37,9809.11,4.7,-84,0,7.4,0.61
28229,2023-08-10,Life,North,Direct,12195.51,1426.66,4.6,12,0,37.4,0.117
28230,2023-06-21,Auto,North,Direct,13355.39,418.95,5.0,-71,1,14.9,0.031
28231,2023-02-27,Travel,East,Partner,17337.15,1524.72,5.0,43,1,33.9,0.088
28232,2023-01-14,Health,East,Direct,15706.45,4692.24,4.3,-67,1,29.0,0.299
28233,2023-10-11,Auto,South,Direct,15828.66,2447.88,4.3,86,1,5.0,0.155
28234,2023-12-07,Life,East,Agent,9612.74,2296.32,4.0,40,1,39.5,0.239
28235,2023-07-09,Travel,East,Agent,9321.74,205.74,4.4,-20,1,3.1,0.022
28236,2023-03-12,Auto,West,Agent,6652.33,211.02,4.8,48,0,23.9,0.032
28237,2023-03-13,Health,South,Partner,14565.16,1786.1,4.3,23,1,86.8,0.123
28238,2023-12-11,Auto,South,Direct,8384.82,1649.4,4.9,-60,1,6.4,0.197
28239,2023-05-20,Auto,North,Agent,18481.34,6091.65,3.9,10,1,10.7,0.33
28240,2023-12-18,Health,South,Direct,5099.3,1576.85,4.1,9,1,35.5,0.309
28241,2023-07-25,Auto,West,Direct,6862.39,1095.13,3.7,89,1,42.1,0.16
28242,2023-11-19,Home,East,Agent,5805.36,804.15,3.2,94,1,6.1,0.139
28243,2023-05-26,Life,North,Direct,16385.64,474.66,2.9,72,1,54.4,0.029
28244,2023-10-03,Travel,North,Direct,15454.53,1857.81,2.5,25,1,12.8,0.12
28245,2023-12-26,Home,North,Direct,8155.28,3839.53,4.0,-69,0,6.0,0.471
28246,2023-01-01,Auto,East,Direct,5933.98,1125.67,3.9,74,1,94.7,0.19
28247,2023-04-22,Home,North,Partner,7110.16,3787.1,2.6,-43,1,53.0,0.533
28248,2023-08-25,Auto,North,Direct,19784.94,3233.4,3.8,73,1,55.4,0.163
28249,2023-02-22,Life,South,Agent,19314.58,2543.99,3.6,-93,0,23.9,0.132
28250,2023-04-02,Life,West,Direct,10711.56,4679.3,3.5,-89,1,33.4,0.437
28251,2023-05-02,Life,West,Partner,26448.98,5379.02,3.4,-20,1,13.6,0.203
28252,2023-04-22,Life,West,Direct,10817.44,2402.68,4.8,-35,1,9.2,0.222
28253,2023-03-22,Health,North,Direct,28786.5,4031.97,4.7,-68,0,13.1,0.14
28254,2023-02-05,Auto,East,Agent,2142.72,168.57,4.0,-6,1,44.5,0.079
28255,2023-09-22,Auto,East,Direct,13291.15,2773.56,4.5,92,1,4.6,0.209
28256,2023-07-05,Health,South,Agent,13582.49,1724.52,4.0,98,1,19.0,0.127
28257,2023-12-31,Health,South,Agent,12401.9,1576.8,2.9,13,1,15.2,0.127
28258,2023-08-03,Travel,West,Direct,7137.96,2803.55,3.4,10,0,20.0,0.393
28259,2023-08-10,Home,North,Partner,24326.02,4238.65,2.6,-14,1,36.1,0.174
28260,2023-02-07,Life,West,Agent,20119.82,1528.63,5.0,14,1,37.9,0.076
28261,2023-04-02,Health,East,Direct,4722.86,1288.45,4.6,-11,1,1.8,0.273
28262,2023-01-26,Health,South,Direct,16137.42,5716.99,3.3,-79,1,34.9,0.354
28263,2023-11-07,Auto,South,Direct,11282.22,523.86,4.0,-54,0,65.6,0.046
28264,2023-04-26,Auto,South,Direct,12493.95,3577.92,4.3,4,0,76.4,0.286
28265,2023-06-19,Auto,West,Direct,10486.38,4908.91,3.9,-37,1,62.1,0.468
28266,2023-07-05,Auto,East,Agent,14831.71,5967.39,3.9,50,1,0.4,0.402
28267,2023-12-28,Travel,West,Agent,13702.9,3584.15,4.6,67,1,15.7,0.262
28268,2023-11-16,Health,North,Direct,4171.33,265.35,3.9,79,1,31.2,0.064
28269,2023-11-07,Health,West,Partner,13837.35,5631.43,3.2,-43,1,12.9,0.407
28270,2023-11-13,Health,South,Direct,11756.96,1888.84,4.7,-14,1,46.0,0.161
28271,2023-04-04,Auto,East,Direct,16204.72,3822.94,3.9,59,1,4.8,0.236
28272,2023-11-16,Home,East,Direct,4416.46,518.32,3.9,-13,1,33.5,0.117
28273,2023-10-18,Auto,East,Partner,10182.42,4817.08,4.5,-22,1,1.6,0.473
28274,2023-08-26,Travel,South,Direct,22387.91,3718.01,3.7,33,0,16.7,0.166
28275,2023-09-05,Auto,South,Direct,15343.48,4391.52,5.0,47,1,0.8,0.286
28276,2023-10-09,Auto,East,Direct,10896.41,189.34,4.0,27,1,14.2,0.017
28277,2023-12-26,Travel,North,Direct,11565.1,2614.52,2.4,-69,1,7.4,0.226
28278,2023-01-16,Travel,East,Direct,15217.59,3878.17,4.1,-92,1,10.0,0.255
28279,2023-03-05,Life,South,Agent,17510.73,1789.51,3.4,65,1,60.8,0.102
28280,2023-08-14,Auto,West,Direct,5300.39,593.04,3.1,-41,1,70.8,0.112
28281,2023-02-04,Health,West,Direct,8589.44,2800.88,3.3,-1,1,46.1,0.326
28282,2023-09-05,Life,West,Direct,10735.34,2183.45,3.8,-40,1,14.5,0.203
28283,2023-05-16,Travel,West,Direct,15097.13,3604.54,4.0,-100,1,19.0,0.239
28284,2023-03-10,Health,South,Direct,14400.48,1696.66,3.4,16,0,21.7,0.118
28285,2023-01-12,Health,East,Agent,26614.66,2881.66,3.2,-92,1,1.2,0.108
28286,2023-12-14,Travel,West,Partner,12887.35,5206.96,3.9,-15,0,50.5,0.404
28287,2023-11-22,Health,South,Partner,9626.72,2050.83,4.9,67,1,9.5,0.213
28288,2023-11-22,Auto,East,Direct,8951.18,5156.95,4.1,4,1,28.7,0.576
28289,2023-05-26,Health,West,Agent,3990.82,142.06,3.9,71,1,10.1,0.036
28290,2023-03-26,Auto,West,Direct,7531.85,2341.11,3.2,-92,1,22.2,0.311
28291,2023-12-26,Travel,West,Direct,7752.9,1994.63,4.2,-67,0,6.5,0.257
28292,2023-05-06,Health,East,Agent,14495.06,5230.87,3.1,-76,1,56.6,0.361
28293,2023-11-26,Auto,West,Partner,15962.95,3595.3,4.0,-87,1,9.7,0.225
28294,2023-06-13,Health,West,Partner,9987.64,148.64,3.3,-97,1,9.9,0.015
28295,2023-01-12,Life,East,Direct,16992.04,6612.43,5.0,-99,1,18.3,0.389
28296,2023-08-14,Health,North,Agent,17222.21,2269.27,4.6,52,1,6.8,0.132
28297,2023-02-06,Health,West,Direct,11599.13,3231.45,4.1,66,1,21.8,0.279
28298,2023-04-05,Auto,West,Direct,21887.89,1618.3,4.5,-48,0,77.6,0.074
28299,2023-06-12,Life,West,Direct,22002.18,12866.84,4.0,50,1,4.8,0.585
28300,2023-02-26,Auto,East,Direct,8596.23,852.24,4.1,-99,1,4.7,0.099
28301,2023-03-20,Life,East,Direct,13143.29,2817.09,5.0,80,0,9.6,0.214
28302,2023-06-01,Home,East,Partner,12631.56,3563.02,3.7,38,1,4.2,0.282
28303,2023-04-20,Health,East,Direct,21338.28,1917.44,4.6,47,1,0.7,0.09
28304,2023-10-13,Health,North,Direct,17225.8,5804.97,3.1,68,1,26.5,0.337
28305,2023-07-31,Health,West,Direct,4430.2,779.0,4.0,98,1,40.3,0.176
28306,2023-09-29,Auto,South,Direct,18501.67,868.77,5.0,-5,1,2.2,0.047
28307,2023-09-29,Travel,West,Direct,9761.95,3343.65,4.1,-31,1,46.7,0.343
28308,2023-01-21,Life,West,Direct,27061.46,2730.65,2.5,46,1,1.8,0.101
28309,2023-08-28,Auto,East,Partner,8494.45,971.23,3.3,52,1,4.9,0.114
28310,2023-06-11,Auto,South,Partner,22211.89,9043.95,4.5,48,1,28.9,0.407
28311,2023-09-27,Travel,South,Partner,16802.65,6212.95,3.2,50,1,20.9,0.37
28312,2023-09-14,Auto,North,Direct,5372.65,567.75,3.6,-53,1,4.4,0.106
28313,2023-04-02,Health,West,Direct,5618.5,160.47,4.5,-86,1,11.2,0.029
28314,2023-03-28,Health,South,Direct,8814.05,692.86,4.5,99,1,8.1,0.079
28315,2023-02-02,Travel,East,Partner,11445.27,10818.551750020591,4.1,-43,1,13.6,0.945
28316,2023-11-20,Auto,South,Direct,22324.34,9690.25,4.3,63,1,32.0,0.434
28317,2023-05-31,Auto,North,Direct,8262.08,1483.1,3.6,56,1,14.9,0.18
28318,2023-02-02,Home,North,Direct,13291.49,6469.75,3.4,-18,1,171.2,0.487
28319,2023-08-24,Home,South,Agent,12044.83,4406.76,3.9,6,0,14.4,0.366
28320,2023-10-12,Auto,South,Agent,20649.21,6437.73,4.3,49,0,16.8,0.312
28321,2023-06-23,Life,South,Agent,11552.59,1883.63,4.4,47,1,33.5,0.163
28322,2023-09-19,Auto,West,Direct,11521.31,2722.77,3.8,-36,1,35.9,0.236
28323,2023-12-21,Health,North,Agent,29210.23,6521.21,3.7,44,0,2.6,0.223
28324,2023-03-07,Travel,North,Agent,12813.8,2679.95,3.9,80,1,60.7,0.209
28325,2023-01-09,Home,South,Direct,5365.43,507.43,3.1,-56,1,0.2,0.095
28326,2023-05-28,Travel,South,Direct,14086.38,1519.75,3.5,49,0,49.8,0.108
28327,2023-05-24,Auto,North,Direct,11763.87,2726.44,3.6,-98,1,6.5,0.232
28328,2023-09-12,Life,East,Partner,9516.53,1458.68,3.6,-5,1,15.4,0.153
28329,2023-01-17,Life,South,Agent,7852.39,1774.66,3.7,9,1,5.7,0.226
28330,2023-01-14,Health,South,Agent,11817.75,965.43,3.6,11,0,21.5,0.082
28331,2023-10-26,Travel,West,Agent,6513.69,783.35,3.9,59,1,2.6,0.12
28332,2023-05-11,Life,North,Direct,8816.05,1787.65,2.8,52,1,76.0,0.203
28333,2023-04-23,Life,West,Agent,6679.21,161.2,3.8,91,1,0.5,0.024
28334,2023-07-29,Health,North,Agent,17557.71,7538.94,3.7,-42,0,40.0,0.429
28335,2023-01-20,Health,East,Partner,31563.06,1346.7,3.8,-30,1,10.6,0.043
28336,2023-02-27,Life,West,Agent,8761.43,2346.17,3.6,24,1,18.0,0.268
28337,2023-06-23,Life,North,Direct,19444.86,7009.34,4.0,-97,1,2.6,0.36
28338,2023-03-20,Auto,East,Direct,13553.14,5446.9,4.3,77,1,2.1,0.402
28339,2023-07-22,Auto,North,Agent,13746.56,876.27,5.0,-45,1,44.2,0.064
28340,2023-02-23,Auto,West,Direct,15630.8,7880.29,3.4,14,0,15.8,0.504
28341,2023-08-02,Health,South,Agent,10962.99,4604.82,3.3,92,1,15.7,0.42
28342,2023-10-12,Life,East,Direct,6382.65,1635.18,3.7,19,1,104.1,0.256
28343,2023-01-03,Health,North,Agent,13391.93,2309.57,3.9,40,0,26.4,0.172
28344,2023-06-12,Travel,East,Agent,20356.78,4964.7,4.4,-35,1,0.4,0.244
28345,2023-10-26,Life,East,Agent,22031.11,4469.35,4.0,-53,0,8.2,0.203
28346,2023-07-07,Life,North,Direct,17216.43,4093.79,3.3,-27,1,4.9,0.238
28347,2023-11-21,Life,East,Direct,17625.58,3358.61,3.7,-32,1,6.1,0.191
28348,2023-05-19,Health,West,Partner,17283.58,4706.19,4.7,97,0,12.5,0.272
28349,2023-12-12,Health,North,Direct,19300.22,5920.22,3.8,33,0,18.7,0.307
28350,2023-02-04,Health,West,Partner,9796.75,436.22,4.0,87,0,6.2,0.045
28351,2023-04-20,Health,North,Agent,24553.49,6818.84,4.0,-20,1,24.0,0.278
28352,2023-05-30,Auto,North,Agent,10015.39,3048.47,3.2,-36,0,8.9,0.304
28353,2023-11-06,Life,West,Agent,7409.17,1756.35,3.8,27,1,51.1,0.237
28354,2023-11-12,Auto,South,Partner,17530.54,6014.74,3.6,78,1,2.9,0.343
28355,2023-07-20,Health,West,Direct,15506.04,1847.72,3.8,59,1,17.5,0.119
28356,2023-11-14,Travel,West,Partner,12608.86,5613.47,3.8,35,1,42.7,0.445
28357,2023-05-08,Health,West,Direct,6956.95,122.06,4.3,66,0,35.6,0.018
28358,2023-12-08,Home,North,Agent,14743.79,3539.83,4.1,46,0,19.1,0.24
28359,2023-02-21,Life,South,Agent,28840.05,7452.19,3.9,-6,0,7.8,0.258
28360,2023-10-15,Home,West,Direct,10997.26,1734.68,4.3,32,1,29.7,0.158
28361,2023-07-05,Auto,North,Direct,14898.02,1652.37,3.4,-28,1,77.8,0.111
28362,2023-04-05,Auto,West,Partner,21316.39,7858.06,3.3,18,1,4.7,0.369
28363,2023-05-28,Auto,South,Direct,19552.07,2048.01,4.8,6,1,7.1,0.105
28364,2023-08-27,Auto,East,Direct,28936.95,2578.1,4.1,65,1,39.4,0.089
28365,2023-05-23,Life,North,Partner,5164.86,507.71,4.8,-78,1,47.6,0.098
28366,2023-09-15,Home,South,Direct,13303.61,325.28,3.8,-56,1,33.7,0.024
28367,2023-07-11,Health,North,Agent,17206.76,3945.68,3.1,-60,0,5.3,0.229
28368,2023-08-28,Health,North,Direct,9686.98,324.37,4.8,-28,1,22.0,0.033
28369,2023-04-30,Travel,North,Direct,9687.86,1586.59,4.2,-98,1,24.4,0.164
28370,2023-11-17,Life,South,Agent,13183.17,1891.86,4.1,-22,1,91.1,0.144
28371,2023-12-26,Auto,South,Direct,7355.85,589.54,4.6,1,1,42.5,0.08
28372,2023-07-07,Health,East,Agent,23725.97,3998.54,3.6,-14,1,10.4,0.169
28373,2023-03-14,Life,North,Direct,10483.3,1763.7,4.2,43,0,52.4,0.168
28374,2023-08-17,Travel,East,Agent,5505.82,526.13,3.2,85,1,22.4,0.096
28375,2023-08-20,Life,North,Direct,13519.06,2251.69,4.4,75,0,8.8,0.167
28376,2023-04-27,Health,West,Direct,3852.66,754.32,3.3,-58,1,17.5,0.196
28377,2023-06-05,Auto,North,Direct,10873.55,3024.56,3.4,31,1,75.3,0.278
28378,2023-08-21,Travel,South,Agent,24513.35,4178.51,3.7,78,1,9.5,0.17
28379,2023-03-15,Life,North,Direct,8929.15,358.75,3.4,98,1,29.3,0.04
28380,2023-07-13,Travel,South,Direct,10467.89,3291.52,4.3,74,1,0.5,0.314
28381,2023-08-07,Health,North,Direct,7397.57,2251.13,4.0,-41,1,47.9,0.304
28382,2023-12-06,Auto,East,Direct,15261.8,5106.55,4.9,-8,0,39.5,0.335
28383,2023-01-25,Health,East,Partner,3236.54,392.88,4.3,56,1,6.7,0.121
28384,2023-07-17,Auto,South,Direct,5941.43,1810.43,5.0,-85,1,0.3,0.305
28385,2023-10-09,Health,East,Direct,8927.96,1058.09,3.7,-53,1,5.6,0.119
28386,2023-01-27,Life,West,Agent,8193.35,2145.0,3.4,-97,1,31.9,0.262
28387,2023-10-26,Auto,West,Direct,1696.23,541.44,3.3,-65,0,23.4,0.319
28388,2023-05-27,Auto,West,Partner,13562.81,4798.2,4.1,-17,0,12.5,0.354
28389,2023-03-10,Travel,North,Direct,21241.16,704.01,4.2,54,1,5.3,0.033
28390,2023-11-25,Travel,South,Agent,3002.88,89.5,3.7,5,1,37.0,0.03
28391,2023-01-10,Travel,East,Direct,17638.15,7859.41,3.0,-65,1,46.4,0.446
28392,2023-01-31,Auto,North,Agent,6941.66,1071.7,3.9,25,1,35.3,0.154
28393,2023-03-11,Travel,East,Agent,6896.79,242.62,3.1,-28,0,3.0,0.035
28394,2023-01-04,Health,West,Partner,22887.76,4245.3,3.0,37,1,0.2,0.185
28395,2023-07-15,Auto,South,Direct,6187.95,1174.29,3.2,-1,1,32.2,0.19
28396,2023-06-04,Auto,North,Agent,26458.98,190.36,4.7,33,1,3.8,0.007
28397,2023-04-19,Health,West,Partner,14503.04,4932.17,4.4,-3,1,3.5,0.34
28398,2023-01-25,Life,South,Direct,13965.73,2908.03,4.1,-52,1,1.0,0.208
28399,2023-08-10,Health,East,Partner,5874.36,1245.23,3.7,58,1,62.6,0.212
28400,2023-05-20,Life,North,Direct,7972.11,3330.57,3.7,77,0,4.2,0.418
28401,2023-11-20,Home,East,Agent,6480.98,963.43,4.7,23,1,18.3,0.149
28402,2023-12-01,Auto,South,Direct,13079.79,1472.48,4.2,-54,1,12.9,0.113
28403,2023-12-18,Travel,West,Partner,21635.66,803.4,4.3,42,1,20.7,0.037
28404,2023-08-03,Life,South,Agent,13731.98,2297.14,4.0,-89,0,27.5,0.167
28405,2023-12-06,Auto,South,Direct,17215.02,4337.61,3.4,-38,1,15.7,0.252
28406,2023-12-14,Home,West,Direct,21886.3,3548.45,3.5,-32,0,16.3,0.162
28407,2023-09-14,Life,North,Partner,12455.05,1399.1,3.9,-84,1,7.8,0.112
28408,2023-04-04,Life,West,Direct,9165.37,2102.86,4.2,35,1,2.9,0.229
28409,2023-04-29,Home,South,Partner,11679.2,1995.48,4.5,-40,1,62.8,0.171
28410,2023-02-23,Auto,North,Partner,9906.27,657.43,3.7,82,1,11.9,0.066
28411,2023-09-04,Travel,North,Direct,11498.7,6440.07,5.0,75,1,2.7,0.56
28412,2023-04-08,Health,East,Direct,3324.69,535.9,4.6,-24,1,24.8,0.161
28413,2023-04-17,Home,West,Direct,11502.6,704.02,4.3,92,0,51.4,0.061
28414,2023-04-15,Travel,North,Partner,11384.96,4806.16,3.7,-61,1,18.2,0.422
28415,2023-08-14,Health,South,Agent,14406.91,2833.68,4.7,25,1,12.8,0.197
28416,2023-05-08,Health,South,Direct,4320.27,526.57,3.9,-87,1,13.2,0.122
28417,2023-03-06,Life,South,Partner,12151.84,991.6,4.2,23,1,25.6,0.082
28418,2023-01-25,Auto,East,Agent,11640.11,1277.62,3.8,-50,1,38.3,0.11
28419,2023-09-30,Home,East,Agent,11318.58,4969.28,4.3,-32,0,8.4,0.439
28420,2023-03-18,Life,West,Agent,8594.29,1819.51,5.0,100,1,21.2,0.212
28421,2023-05-09,Health,North,Direct,22691.69,3588.78,4.2,35,1,1.5,0.158
28422,2023-03-01,Life,West,Direct,11910.47,1174.91,4.2,-89,0,27.0,0.099
28423,2023-03-30,Travel,West,Direct,4257.2,296.33,4.5,15,1,12.7,0.07
28424,2023-12-24,Travel,West,Partner,12369.7,1671.27,4.3,-61,1,97.1,0.135
28425,2023-07-03,Health,South,Partner,12010.42,3321.41,3.3,87,1,5.0,0.277
28426,2023-12-13,Health,North,Direct,12000.47,1540.62,2.9,-36,0,2.6,0.128
28427,2023-09-27,Health,East,Direct,12497.72,6104.77,4.2,-57,1,0.9,0.488
28428,2023-08-03,Travel,North,Agent,4372.26,743.16,5.0,-35,1,17.5,0.17
28429,2023-06-18,Home,South,Partner,16016.26,6194.68,3.4,0,1,0.6,0.387
28430,2023-04-09,Life,West,Partner,14873.32,2568.8,4.1,71,1,12.7,0.173
28431,2023-10-20,Health,North,Agent,5884.39,945.08,4.9,-88,0,17.1,0.161
28432,2023-03-29,Travel,West,Agent,13563.92,2514.92,5.0,-26,1,28.0,0.185
28433,2023-10-11,Travel,West,Direct,18484.75,6335.64,3.8,86,1,32.9,0.343
28434,2023-04-11,Travel,North,Direct,8241.17,693.34,3.6,22,1,38.2,0.084
28435,2023-04-10,Auto,East,Partner,12493.22,5924.1,4.2,-92,1,43.4,0.474
28436,2023-06-25,Health,East,Direct,23705.41,12850.02,3.6,-74,0,2.5,0.542
28437,2023-08-07,Health,South,Direct,18794.26,2438.09,4.3,-19,1,7.9,0.13
28438,2023-12-26,Auto,West,Partner,12408.74,5574.38,3.8,-80,1,4.6,0.449
28439,2023-04-26,Life,West,Direct,18265.45,1971.41,3.7,-63,1,75.2,0.108
28440,2023-10-02,Home,West,Direct,5333.82,1484.26,3.1,100,1,50.2,0.278
28441,2023-02-11,Travel,North,Direct,17663.35,1425.1,3.8,-86,0,59.8,0.081
28442,2023-08-12,Travel,South,Direct,24850.8,5998.77,4.8,4,1,17.2,0.241
28443,2023-07-21,Auto,East,Direct,7060.25,1538.76,4.3,-48,1,32.6,0.218
28444,2023-01-21,Life,West,Direct,29976.49,9758.86,3.7,28,1,7.5,0.326
28445,2023-09-12,Auto,South,Agent,10883.22,6468.95,4.5,-59,0,37.4,0.594
28446,2023-05-16,Life,West,Partner,13100.99,1293.28,4.9,94,0,62.3,0.099
28447,2023-01-22,Health,North,Agent,6427.97,1013.95,4.3,-91,0,126.9,0.158
